name,wiki_link,age,country_born,state_born,city_born,nationality,almamater,education,occupation,political_party
Bob Woodward,https://en.wikipedia.org/wiki/Bob_Woodward,75,U.S.,Illinois,Geneva,American,,"['Yale University', 'George Washington University']",['Journalist'],
Bobby Cannavale,https://en.wikipedia.org/wiki/Bobby_Cannavale,48,U.S.,New Jersey,Union City,American,,,['Actor'],
Bobby Flay,https://en.wikipedia.org/wiki/Bobby_Flay,53,U.S.,New York,New York City,American,,['French Culinary Institute'],,
Bobby Flay,https://en.wikipedia.org/wiki/Bobby_Flay,53,U.S.,New York,New York City,American,,['French Culinary Institute'],,
Bobby Moynihan,https://en.wikipedia.org/wiki/Bobby_Moynihan,41,U.S.,New York, ,American,['University of Connecticut'],,,
Bobcat Goldthwait,https://en.wikipedia.org/wiki/Bobcat_Goldthwait,56,U.S.,New York, Syracuse,American,,,,
Bradley Whitford,https://en.wikipedia.org/wiki/Bradley_Whitford,59,U.S.,Wisconsin,Madison,American,,"['Wesleyan University', 'Juilliard School']",['Actor'],
Bradley Whitford,https://en.wikipedia.org/wiki/Bradley_Whitford,59,U.S.,Wisconsin,Madison,American,,"['Wesleyan University', 'Juilliard School']",['Actor'],
Brandon Marshall,https://en.wikipedia.org/wiki/Brandon_Marshall,34,U.S.,Pennsylvania,Pittsburgh,American,,,,
Bret Baier,https://en.wikipedia.org/wiki/Bret_Baier,48,U.S.,New Jersey,Rumson,American,,['DePauw University'],['News anchor'],
Bret McKenzie,https://en.wikipedia.org/wiki/Bret_McKenzie,42,New Zealand, Wellington, ,New Zealand,,,,
Brian Chesky,https://en.wikipedia.org/wiki/Brian_Chesky,37,U.S.,New York,Niskayuna,American,['Rhode Island School of Design'],,"['CEO', 'and', 'Cofounder', 'of', 'Airbnb']",
Brian Greene,https://en.wikipedia.org/wiki/Brian_Greene,55,U.S.,New York,New York City,American,"['Harvard University',  'University of Oxford']",,,
Brian Greene,https://en.wikipedia.org/wiki/Brian_Greene,55,U.S.,New York,New York City,American,"['Harvard University', 'University of Oxford']",,,
Brian Greene,https://en.wikipedia.org/wiki/Brian_Greene,55,U.S.,New York,New York City,American,"['Harvard University', 'University of Oxford']",,,
Brian Greene,https://en.wikipedia.org/wiki/Brian_Greene,55,U.S.,New York,New York City,American,"['Harvard University', 'University of Oxford']",,,
Brian Huskey,https://en.wikipedia.org/wiki/Brian_Huskey,50,U.S.,North Carolina,Charlotte,American,['UNCGreensboro'],,"['Actor, comedian']",
Brooke Baldwin,https://en.wikipedia.org/wiki/Brooke_Baldwin,39,U.S.,Georgia,Atlanta,American,,['University of North Carolina'],['News anchor'],
Brooklyn Decker,https://en.wikipedia.org/wiki/Brooklyn_Decker,31,U.S.,Ohio,Kettering,American,,,,
Bruce Campbell,https://en.wikipedia.org/wiki/Bruce_Campbell,60,U.S.,Michigan,Royal Oak,American,,['Western Michigan University'],"['Actor, producer, writer, director']",
Bruce Springsteen,https://en.wikipedia.org/wiki/Bruce_Springsteen,69,U.S.,New Jersey,Long Branch,American,,,['Singer  songwriter'],
Bruce Springsteen,https://en.wikipedia.org/wiki/Bruce_Springsteen,69,U.S.,New Jersey,Long Branch,American,,,['Singer  songwriter'],
Bruce Willis,https://en.wikipedia.org/wiki/Bruce_Willis,63,West Germany,RhinelandPalatinate,IdarOberstein,American,['Montclair State University'],,"['Actor, producer with', 'Cheyenne Enterprises', ', singer']",
Bryan Cranston,https://en.wikipedia.org/wiki/Bryan_Cranston,62,U.S.,California,Hollywood,American,['Los Angeles Valley College'],,"['Actor, producer, director, screenwriter']",
Bryan Cranston,https://en.wikipedia.org/wiki/Bryan_Cranston,62,U.S.,California,Hollywood,American,['Los Angeles Valley College'],,"['Actor, producer, director, screenwriter']",
Bryan Cranston,https://en.wikipedia.org/wiki/Bryan_Cranston,62,U.S.,California,Hollywood,American,['Los Angeles Valley College'],,"['Actor, producer, director, screenwriter']",
Bryan Cranston,https://en.wikipedia.org/wiki/Bryan_Cranston,62,U.S.,California,Hollywood,American,['Los Angeles Valley College'],,"['Actor, producer, director, screenwriter']",
Bryan Cranston,https://en.wikipedia.org/wiki/Bryan_Cranston,62,U.S.,California,Hollywood,American,['Los Angeles Valley College'],,"['Actor, producer, director, screenwriter']",
Burt Reynolds,https://en.wikipedia.org/wiki/Burt_Reynolds,82,U.S.,Michigan,Lansing,American,,,"['Actor, director, producer']",
Busy Philipps,https://en.wikipedia.org/wiki/Busy_Philipps,39,U.S.,Illinois,Oak Park,American,['Loyola Marymount University'],,['Actress'],
Busy Philipps,https://en.wikipedia.org/wiki/Busy_Philipps,39,U.S.,Illinois,Oak Park,American,['Loyola Marymount University'],,['Actress'],
Buzz Aldrin,https://en.wikipedia.org/wiki/Buzz_Aldrin,88,U.S.,Massachusetts, Glen Ridge,American,"['United States Military Academy', 'Massachusetts Institute of Technology']",,,
Caitriona Balfe,https://en.wikipedia.org/wiki/Caitriona_Balfe,39,U.K.,Dublin, ,British,,,"['Actress, model']",
Candice Bergen,https://en.wikipedia.org/wiki/Candice_Bergen,72,U.S.,California,Beverly Hills,American,['University of Pennsylvania'],,"['Actress, fashion model']",
Captain Scott Kelly,https://en.wikipedia.org/wiki/Scott_Kelly_(astronaut),54,U.S.,New Jersey, Orange,American,,,,
Cara Delevingne,https://en.wikipedia.org/wiki/Cara_Delevingne,26,U.K,London,Hammersmith,British,,,['Actress  model'],
Carey Mulligan,https://en.wikipedia.org/wiki/Carey_Mulligan,33,England,London,Westminster,English,,"['International School of Dsseldorf', 'Woldingham School']","['Actress, singer']",
Carey Mulligan,https://en.wikipedia.org/wiki/Carey_Mulligan,33,U.K.,London,Westminster,British,,"['International School of Dsseldorf', 'Woldingham School']","['Actress, singer']",
Carly Simon,https://en.wikipedia.org/wiki/Carly_Simon,73,U.S.,New York,New York City,American,['Sarah Lawrence College'],,"['Singersongwriter, musician, actress, writer']",
Carmen Yulín Cruz,https://en.wikipedia.org/wiki/Carmen_Yul%C3%ADn_Cruz55,55,Puerto Rico, , ,American,,"['Boston University', 'Carnegie Mellon University']",,Popular Democratic
Carol Burnett,https://en.wikipedia.org/wiki/Carol_Burnett,85,U.S.,Texas,San Antonio,American,,['UCLA'],,
Carol Burnett,https://en.wikipedia.org/wiki/Carol_Burnett,85,U.S.,Texas, San Antonio,American,,['UCLA'],,
Carrie Brownstein,https://en.wikipedia.org/wiki/Carrie_Brownstein,44,U.S.,Washington, Seattle,American,,,,
Carrie Fisher,https://en.wikipedia.org/wiki/Carrie_Fisher,60,U.S.,California,Burbank,American,,,['Actress  writer  comedian'],
Casey Affleck,https://en.wikipedia.org/wiki/Casey_Affleck,43,U.S.,Massachusetts,Falmouth,American,['Columbia University'],,['Actor  Director'],
Cate Blanchett,https://en.wikipedia.org/wiki/Cate_Blanchett,49,Australia,Victoria,Ivanhoe,Australian,['National Institute of Dramatic Art'],,"['Actress', 'theatre director']",
Cate Blanchett,https://en.wikipedia.org/wiki/Cate_Blanchett,49,Australia,Victoria,Ivanhoe,Australian,['National Institute of Dramatic Art'],,"['Actress', 'theatre director']",
Catherine O'Hara,https://en.wikipedia.org/wiki/Catherine_O%27Hara,64,Canada,Ontario,Toronto,American,,,"['Actress, writer, comedian']",
Cedric the Entertainer,https://en.wikipedia.org/wiki/Cedric_the_Entertainer,54,U.S.,Missouri, ,American,,,,
Chadwick Boseman,https://en.wikipedia.org/wiki/Chadwick_Boseman,40,U.S.,South Carolina,Anderson,American,"['Howard University', 'British American Drama Academy', 'Digital Film Academy']",,"['Actor, director, producer']",
Chance the Rapper,https://en.wikipedia.org/wiki/Chance_the_Rapper,25,U.S.,Illinois,Chicago,American,,,['Rapper  singer  songwriter  record producer  actor  philanthropist'],
Charlamagne Tha God,https://en.wikipedia.org/wiki/Charlamagne_Tha_God,40,U.S.,South Carolina, Charleston,American,,,,
Charlamagne Tha God,https://en.wikipedia.org/wiki/Charlamagne_Tha_God,40,U.S.,South Carolina, Charleston,American,,,,
Charlamagne Tha God,https://en.wikipedia.org/wiki/Charlamagne_tha_God,40,U.S.,South Carolina, Charleston,American,,,,
Charlamagne Tha God,https://en.wikipedia.org/wiki/Charlamagne_tha_God,40,U.S.,South Carolina, Charleston,American,,,,
Charlamagne Tha God,https://en.wikipedia.org/wiki/Charlamagne_tha_God,40,U.S.,South Carolina, Charleston,American,,,,
Charles Barkley,https://en.wikipedia.org/wiki/Charles_Barkley,55,U.S.,Alabama,Leeds,American,,,,
Charles Barkley,https://en.wikipedia.org/wiki/Charles_Barkley,55,U.S.,Alabama,Leeds,American,,,,
Charlie Day,https://en.wikipedia.org/wiki/Charlie_Day,42,U.S.,New York,New York City,American,,,"['Actor, screenwriter, producer, comedian, musician']",
Charlie Rose,https://en.wikipedia.org/wiki/Charlie_Rose,76,U.S.,North Carolina,Henderson,Amer,['Duke University’],,"['Talk show host, journalist']",
Charlie Rose,https://en.wikipedia.org/wiki/Charlie_Rose,76,U.S.,North Carolina,Henderson,American,['Duke University'],,"['Talk show host, journalist']",
Charlie Rose,https://en.wikipedia.org/wiki/Charlie_Rose,76,U.S.,North Carolina,Henderson,American,['Duke University'],,"['Talk show host, journalist']",
Charlie Rose,https://en.wikipedia.org/wiki/Charlie_Rose,76,U.S.,North Carolina,Henderson,American,['Duke University'],,"['Talk show host, journalist']",
Charlie Rose,https://en.wikipedia.org/wiki/Charlie_Rose,76,U.S.,North Carolina,Henderson,American,['Duke University'],,"['Talk show host, journalist']",
Charlize Theron,https://en.wikipedia.org/wiki/Charlize_Theron,43,South Africa,Benoni, ,American,,,['Actress  producer'],
Chelsea Clinton,https://en.wikipedia.org/wiki/Chelsea_Clinton,38,U.S,Arkansas,Little Rock,American,,"['Stanford University', 'University College, Oxford', 'Columbia University', 'New York University']",,Democratic
Chelsea Handler,https://en.wikipedia.org/wiki/Chelsea_Handler,43,U.S.,New Jersey, Livingston,American,,,,
Cheri Oteri,https://en.wikipedia.org/wiki/Cheri_Oteri,56,U.S., Pennsylvania , Upper Darby ,American,,,['Actress'],
Chesley Sullenberger,https://en.wikipedia.org/wiki/Chesley_Sullenberger,67,U.S.,Texas,Denison,American,,,,
Chloë Grace Moretz,https://en.wikipedia.org/wiki/Chlo%C3%AB_Grace_Moretz,21,U.S.,Georgia,Atlanta,American,,,['Actress  model'],
Chloë Grace Moretz,https://en.wikipedia.org/wiki/Chlo%C3%AB_Grace_Moretz,21,U.S.,Georgia,Atlanta,American,,,['Actress  model'],
Chris Colfer,https://en.wikipedia.org/wiki/Chris_Colfer,28,U.S.,California,Clovis,American,,,"['Actor, singer, writer']",
Chris Geere,https://en.wikipedia.org/wiki/Chris_Geere,37,U.K.,Cambridgeshire,Cambridge,British,,,['Actor'],
Chris Gethard,https://en.wikipedia.org/wiki/Chris_Gethard,38,U.S.,New Jersey   , West Orange,American,,,"['Actor, comedian, writer']",
Chris Gethard,https://en.wikipedia.org/wiki/Chris_Gethard,38,U.S.,New Jersey  , West Orange,American,,,"['Actor, comedian, writer']",
Chris Hayes,https://en.wikipedia.org/wiki/Chris_Matthews,72,U.S.,Pennsylvania,Philadelphia,American,,"['College of the Holy Cross', 'University of North Carolina, Chapel Hill']",['News anchor political commentator'],Democratic
Chris Hayes,https://en.wikipedia.org/wiki/Chris_Hayes,39,U.S.,New York,New York City,American,['Brown University'],,"['Political commentator, journalist']",
Chris Hayes,https://en.wikipedia.org/wiki/Chris_Hayes,39,U.S.,New York,New York City,American,['Brown University'],,"['Political commentator, journalist']",
Chris Matthews,https://en.wikipedia.org/wiki/Chris_Matthews,72,U.S.,Pennsylvania,Philadelphia,American,,"['College of the Holy Cross', 'University of North Carolina, Chapel Hill']",['News anchor political commentator'],Democratic
Chris Matthews,https://en.wikipedia.org/wiki/Chris_Matthews,72,U.S.,Pennsylvania,Philadelphia,American,,"['College of the Holy Cross', 'University of North Carolina, Chapel Hill']",['News anchor political commentator'],Democratic
Chris Matthews,https://en.wikipedia.org/wiki/Chris_Matthews,72,U.S.,Pennsylvania,Philadelphia,American,,"['College of the Holy Cross', 'University of North Carolina, Chapel Hill']",['News anchor political commentator'],Democratic
Chris Messina,https://en.wikipedia.org/wiki/Chris_Messina,44,U.S.,New York,Northport,American,,,"['Actor', 'film director']",
Chris Noth,https://en.wikipedia.org/wiki/Chris_Noth,63,U.S.,Wisconsin,Madison,American,,"['Marlboro College', 'Yale University']",['Actor'],
Chris O'Donnell,https://en.wikipedia.org/wiki/Chris_O%27Donnell,48,U.S.,Illinois,Winnetka,American,['Boston College'],['Bachelor of Science'],['Actor'],
Chris O'Dowd,https://en.wikipedia.org/wiki/Chris_O%27Dowd,39,Ireland,County Roscommon,Boyle,Irish,['London Academy of Music and Dramatic Art'],,['Actor'],
Chris O'Dowd,https://en.wikipedia.org/wiki/Chris_O%27Dowd,39,U.K.,County Roscommon,Boyle,British,['London Academy of Music and Dramatic Art'],,['Actor'],
Chris Pine,https://en.wikipedia.org/wiki/Chris_Pine,38,U.S.,California,Los Angeles,American,['UC Berkeley'],,['Actor'],
Chris Pratt,https://en.wikipedia.org/wiki/Chris_Pratt,39,U.S.,Minnesota,Virginia,American,,,['Actor'],
Chris Pratt,https://en.wikipedia.org/wiki/Chris_Pratt,39,U.S.,Minnesota,Virginia,American,,,['Actor'],
Chris Pratt,https://en.wikipedia.org/wiki/Chris_Pratt,39,U.S.,Minnesota,Virginia,American,,,['Actor'],
Chris Wallace,https://en.wikipedia.org/wiki/Chris_Wallace_(journalist),71,U.S.,Illinois,Chicago,American,['Harvard University'],,"['Host of', 'Fox News Sunday']",Democratic
Chris Wallace,https://en.wikipedia.org/wiki/Chris_Wallace,71,U.S.,Illinois,Chicago,American,['Harvard University'],,"['Host of', 'Fox News Sunday']",Democratic
Chrissy Metz,https://en.wikipedia.org/wiki/Chrissy_Metz,38,U.S.,Florida,Homestead,American,,,['Actress  singer'],
Chrissy Teigen,https://en.wikipedia.org/wiki/Chrissy_Teigen,32,U.S.,Utah,Delta,American,,,['Model'],
Christian Borle,https://en.wikipedia.org/wiki/Christian_Borle,45,U.S.,Pennsylvania,Pittsburgh,American,['Carnegie Mellon University'],,"['Actor, singer, dancer']",
Christian Slater,https://en.wikipedia.org/wiki/Christian_Slater,49,U.S.,New York,New York City,American,,,"['Actor, voice actor, producer']",
Christian Slater,https://en.wikipedia.org/wiki/Christian_Slater,49,U.S.,New York,New York City,American,,,"['Actor, voice actor, producer']",
Christiane Amanpour,https://en.wikipedia.org/wiki/Christiane_Amanpour,60,U.K.,London, ,British,['University of Rhode Island'],,['Journalist  television host'],
Christiane Amanpour,https://en.wikipedia.org/wiki/Christiane_Amanpour,60,U.K.,London, ,British,['University of Rhode Island'],,['Journalist  television host'],
Christina Hendricks,https://en.wikipedia.org/wiki/Christina_Hendricks,43,U.S.,Tennessee,Knoxville,American,,,['Actress'],
Christina Ricci,https://en.wikipedia.org/wiki/Christina_Ricci,38,U.S.,California,Santa Monica,American,,,"['Actress, producer']",
Christine Baranski,https://en.wikipedia.org/wiki/Christine_Baranski,66,U.S.,New York,Buffalo,American,,['Juilliard School'],['Actress  singer  producer'],
Christine Baranski,https://en.wikipedia.org/wiki/Christine_Baranski,66,U.S.,New York,Buffalo,American,,['Juilliard School'],['Actress  singer  producer'],
Christine Baranski,https://en.wikipedia.org/wiki/Christine_Baranski,66,U.S.,New York,Buffalo,American,,['Juilliard School'],['Actress  singer  producer'],
Christoph Waltz,https://en.wikipedia.org/wiki/Christoph_Waltz,62,Austria,Vienna, ,Austrian,['Max Reinhardt Seminar'],,"['Actor, director, voice actor']",
Christopher Jackson,https://en.wikipedia.org/wiki/Christopher_Jackson_(actor),43,U.S.,Illinois   ,Metropolis,American,['American Musical and Dramatic Academy'],,['Actor'],
Christopher Meloni,https://en.wikipedia.org/wiki/Christopher_Meloni,57,U.S.,D.C.,Washington,American,,"['University of Colorado Boulder, 'Neighborhood Playhouse']",['Actor'],
Christopher Wheeldon,https://en.wikipedia.org/wiki/Christopher_Wheeldon,45,U.K.,Somerset, Yeovil,English,,['Royal Ballet School'],,
Chuck Schumer,https://en.wikipedia.org/wiki/Chuck_Schumer,67,U.S.,New York,New York City,American,,['Harvard University'],,Democratic
Cillian Murphy,https://en.wikipedia.org/wiki/Cillian_Murphy,42,U.K.,County Cork,Douglas,British,"['Presentation Brothers College, Cork']",,['Actor'],
Claire Danes,https://en.wikipedia.org/wiki/Claire_Danes,39,U.S.,New York ,New York City,American,,['Lyce Franais de Los Angeles'],['Actress'],
Claire Danes,https://en.wikipedia.org/wiki/Claire_Danes,39,U.S.,New York,New York City,American,,['Lyce Franais de Los Angeles'],['Actress'],
Claire Foy,https://en.wikipedia.org/wiki/Claire_Foy,34,U.K.,Greater Manchester,Stockport,British,['Liverpool John Moores University'],,['Actress'],
Claire Foy,https://en.wikipedia.org/wiki/Claire_Foy,34,U.K.,Greater Manchester,Stockport,British,['Liverpool John Moores University'],,['Actress'],
Claire McCaskill,https://en.wikipedia.org/wiki/Claire_McCaskill,65,U.S.,Missouri, Rolla,American,,['University of Missouri'],,Democratic
Cobie Smulders,https://en.wikipedia.org/wiki/Cobie_Smulders,36,Canada,British Columbia,Vancouver,Canadian,,,['Actress  model'],
